127.0.0.1 - - [06/Feb/2024:03:57:15.092 +0000] "HEAD /favicon.ico HTTP/1.1" 303 124 "" "Splunk/9.0.7 (Linux 4.14.238-125.422.amzn1.x86_64; arch=x86_64)" - 65c1ae1b177f48acb02610 2ms
127.0.0.1 - - [06/Feb/2024:03:59:57.570 +0000] "HEAD /favicon.ico HTTP/1.1" 303 124 "" "Splunk/9.0.7 (Linux 4.14.238-125.422.amzn1.x86_64; arch=x86_64)" - 65c1aebd927f8f8f37c110 4ms
127.0.0.1 - admin [06/Feb/2024:04:01:04.393 +0000] "GET /en-US/api/messages/index HTTP/1.1" 200 341 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1af00647f8f8c07c410 26ms
127.0.0.1 - - [06/Feb/2024:04:01:04.410 +0000] "GET /en-US/static/js/splunk.jquery.csrf_protection.js HTTP/1.1" 200 3845 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1af00687f8f6c728610 74ms
127.0.0.1 - - [06/Feb/2024:04:01:04.752 +0000] "GET /en-US/static/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/img/skins/default/splIcons.gif HTTP/1.1" 200 2317 "http://52.74.75.227:8000/en-US/static/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/css/skins/default/default.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1af00c07f8f385df910 2ms
127.0.0.1 - admin [06/Feb/2024:04:02:04.368 +0000] "GET /en-US/api/messages/index HTTP/1.1" 200 341 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1af3c5e7f8f38172ad0 19ms
127.0.0.1 - admin [06/Feb/2024:04:03:04.373 +0000] "GET /en-US/api/messages/index HTTP/1.1" 200 341 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1af785f7f8f38172490 19ms
127.0.0.1 - admin [06/Feb/2024:04:04:04.618 +0000] "GET /en-US/api/messages/index HTTP/1.1" 200 341 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1afb49e7f8f38172810 20ms
127.0.0.1 - admin [06/Feb/2024:04:05:04.601 +0000] "GET /en-US/api/messages/index HTTP/1.1" 200 341 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1aff09a7f8f381725d0 19ms
127.0.0.1 - admin [06/Feb/2024:04:06:04.613 +0000] "GET /en-US/api/messages/index HTTP/1.1" 200 341 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1b02c9c7f8f38172850 26ms
127.0.0.1 - admin [06/Feb/2024:04:07:48.682 +0000] "GET /en-US/api/messages/index HTTP/1.1" 200 341 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1b094ae7f8f38172050 39ms
127.0.0.1 - admin [06/Feb/2024:04:08:48.667 +0000] "GET /en-US/api/messages/index HTTP/1.1" 200 341 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1b0d0aa7f8f381722d0 39ms
127.0.0.1 - admin [06/Feb/2024:04:09:48.630 +0000] "GET /en-US/api/messages/index HTTP/1.1" 200 341 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1b10ca17f8f381728d0 39ms
127.0.0.1 - admin [06/Feb/2024:04:10:48.626 +0000] "GET /en-US/api/messages/index HTTP/1.1" 200 341 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1b148a07f8f38172090 39ms
127.0.0.1 - admin [06/Feb/2024:04:21:47.442 +0000] "GET /en-US/manager/launcher/search/distributed/peers HTTP/1.1" 200 8437 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1b3db717f8f8c163850 300ms
127.0.0.1 - admin [06/Feb/2024:04:21:48.377 +0000] "GET /en-US/modules/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/modules-6ccaedc50715a9afa5fc22e2126eacb6d18bf73d.min.css HTTP/1.1" 200 307 "http://52.74.75.227:8000/en-US/manager/launcher/search/distributed/peers" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1b3dc607f8f381722d0 2ms
127.0.0.1 - admin [06/Feb/2024:04:21:48.383 +0000] "GET /en-US/modules/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/modules-f1eb7bb3cd3be27b49f2a76914a94a7237f13554.min.css HTTP/1.1" 200 126 "http://52.74.75.227:8000/en-US/manager/launcher/search/distributed/peers" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1b3dc627f8f8c0d3d10 2ms
127.0.0.1 - admin [06/Feb/2024:04:21:48.661 +0000] "GET /en-US/modules/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/modules-c0c0a7f0612c552bdcc203c94d947b0fa5bcf748.min.js HTTP/1.1" 200 39035 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1b3dca97f8f38235290 2ms
