127.0.0.1 - - [06/Feb/2024:03:05:02.858 +0000] "HEAD /robots.txt HTTP/1.1" 200 0 "-" "SplunkCli/6.0 (build b985591d12fd)" - - 0ms
127.0.0.1 - - [06/Feb/2024:03:08:52.968 +0000] "HEAD /robots.txt HTTP/1.1" 200 0 "-" "SplunkCli/6.0 (build b985591d12fd)" - - 0ms
65.49.20.117 - - [06/Feb/2024:03:09:47.652 +0000] "GET / HTTP/1.1" 303 341 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" - - 0ms
24.28.101.75 - admin [06/Feb/2024:06:33:01.132 +0000] "GET /en-US/splunkd/__raw/servicesNS/admin/user-prefs/data/user-prefs/general?output_mode=json&count=-1&_=1707201180106 HTTP/1.1" 200 689 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:33:01.132 +0000] "GET /en-US/splunkd/__raw/services/authentication/users/admin?output_mode=json&_=1707201180107 HTTP/1.1" 200 1717 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:33:01.333 +0000] "GET /en-US/splunkd/__raw/servicesNS/admin/-/data/ui/manager?output_mode=json&count=0&digest=1&_=1707201180108 HTTP/1.1" 200 10054 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 11ms
24.28.101.75 - admin [06/Feb/2024:06:33:01.359 +0000] "GET /en-US/splunkd/__raw/services/configs/conf-web/settings?output_mode=json&_=1707201180109 HTTP/1.1" 200 2382 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 4ms
24.28.101.75 - admin [06/Feb/2024:06:33:01.364 +0000] "GET /en-US/splunkd/__raw/servicesNS/nobody/system/data/ui/global-banner/BANNER_MESSAGE_SINGLETON?output_mode=json&_=1707201180110 HTTP/1.1" 200 656 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:33:01.371 +0000] "GET /en-US/splunkd/__raw/services/messages?output_mode=json&sort_key=timeCreated_epochSecs&sort_dir=desc&count=1000&_=1707201180111 HTTP/1.1" 200 599 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:33:01.775 +0000] "GET /en-US/splunkd/__raw/services/server/health/deployment/details?output_mode=json&_=1707201180113 HTTP/1.1" 200 401 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:33:01.781 +0000] "GET /en-US/splunkd/__raw/services/messages?output_mode=json&sort_key=timeCreated_epochSecs&sort_dir=desc&count=1000&_=1707201180112 HTTP/1.1" 200 599 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:33:02.061 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201180114 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:33:12.674 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201180115 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:33:22.671 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201180116 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:33:32.672 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201180117 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:33:42.661 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201180118 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:33:52.682 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201180119 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:34:01.756 +0000] "GET /en-US/api/messages/index HTTP/1.1" 200 254 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 38ms
24.28.101.75 - admin [06/Feb/2024:06:34:02.459 +0000] "GET /en-US/splunkd/__raw/services/messages?output_mode=json&sort_key=timeCreated_epochSecs&sort_dir=desc&count=1000&_=1707201180120 HTTP/1.1" 200 600 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:34:02.685 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201180121 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:34:12.872 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201180122 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:34:23.121 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201180123 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:34:32.863 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201180124 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:34:42.675 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201180125 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:34:52.705 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201180126 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:35:02.701 +0000] "GET /en-US/splunkd/__raw/services/messages?output_mode=json&sort_key=timeCreated_epochSecs&sort_dir=desc&count=1000&_=1707201180127 HTTP/1.1" 200 600 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:35:02.710 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201180128 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 2ms
24.28.101.75 - admin [06/Feb/2024:06:35:02.702 +0000] "GET /en-US/api/messages/index HTTP/1.1" 200 253 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 33ms
24.28.101.75 - admin [06/Feb/2024:06:35:12.671 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201180129 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:35:19.488 +0000] "GET /en-US/manager/system/licensing/indexers HTTP/1.1" 200 4061 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 107ms
24.28.101.75 - admin [06/Feb/2024:06:35:19.879 +0000] "GET /en-US/modules/@FE221EF05511C9F758D8BF59853842394C33703343B3C9A5A7964E4BBA593F25/modules-17be7a83a6e3c3c3e5360ea69841a46394a8d1aa.min.css HTTP/1.1" 200 307 "http://47.128.218.191:8000/en-US/manager/system/licensing/indexers" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 3ms
24.28.101.75 - admin [06/Feb/2024:06:35:20.227 +0000] "GET /en-US/api/messages/index HTTP/1.1" 200 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 20ms
24.28.101.75 - admin [06/Feb/2024:06:35:20.334 +0000] "GET /en-US/splunkd/__raw/services/server/info/server-info?output_mode=json&_=1707201319891 HTTP/1.1" 200 1052 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:35:20.477 +0000] "GET /en-US/splunkd/__raw/services/authentication/users/admin?output_mode=json&_=1707201319892 HTTP/1.1" 200 1717 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:35:20.559 +0000] "GET /en-US/splunkd/__raw/servicesNS/admin/search/data/ui/ui-tour?output_mode=json&count=-1&_=1707201319893 HTTP/1.1" 200 3787 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:35:20.869 +0000] "GET /en-US/splunkd/__raw/services/apps/local/search?output_mode=json&_=1707201319894 HTTP/1.1" 200 795 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:35:20.890 +0000] "GET /en-US/splunkd/__raw/servicesNS/admin/-/apps/local?output_mode=json&sort_key=name&sort_dir=asc&search=visible%3Dtrue%20AND%20disabled%3D0&count=-1&_=1707201319895 HTTP/1.1" 200 1848 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 2ms
24.28.101.75 - admin [06/Feb/2024:06:35:21.098 +0000] "GET /en-US/splunkd/__raw/servicesNS/admin/user-prefs/data/user-prefs/general?output_mode=json&count=-1&_=1707201319896 HTTP/1.1" 200 689 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:35:21.125 +0000] "GET /en-US/splunkd/__raw/services/configs/conf-web/settings?output_mode=json&_=1707201319899 HTTP/1.1" 200 2382 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 9ms
24.28.101.75 - admin [06/Feb/2024:06:35:21.132 +0000] "GET /en-US/splunkd/__raw/servicesNS/nobody/system/data/ui/global-banner/BANNER_MESSAGE_SINGLETON?output_mode=json&_=1707201319900 HTTP/1.1" 200 656 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 3ms
24.28.101.75 - admin [06/Feb/2024:06:35:21.130 +0000] "GET /en-US/splunkd/__raw/services/authentication/users/admin?output_mode=json&_=1707201319897 HTTP/1.1" 200 1717 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 5ms
24.28.101.75 - admin [06/Feb/2024:06:35:21.124 +0000] "GET /en-US/splunkd/__raw/servicesNS/admin/-/data/ui/manager?output_mode=json&count=0&digest=1&_=1707201319898 HTTP/1.1" 200 10054 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 15ms
24.28.101.75 - admin [06/Feb/2024:06:35:21.148 +0000] "GET /en-US/splunkd/__raw/services/messages?output_mode=json&sort_key=timeCreated_epochSecs&sort_dir=desc&count=1000&_=1707201319901 HTTP/1.1" 200 600 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:35:21.534 +0000] "GET /en-US/splunkd/__raw/services/messages?output_mode=json&sort_key=timeCreated_epochSecs&sort_dir=desc&count=1000&_=1707201319902 HTTP/1.1" 200 600 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:35:21.601 +0000] "GET /en-US/splunkd/__raw/services/server/health/deployment/details?output_mode=json&_=1707201319903 HTTP/1.1" 200 401 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:35:21.852 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201319904 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:35:25.097 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201319904 HTTP/1.1" 200 5180 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 144ms
24.28.101.75 - admin [06/Feb/2024:06:35:25.862 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201319904 HTTP/1.1" 200 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 22ms
24.28.101.75 - admin [06/Feb/2024:06:35:26.108 +0000] "GET /en-US/splunkd/__raw/services/server/info/server-info?output_mode=json&_=1707201325516 HTTP/1.1" 200 1052 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:35:26.190 +0000] "GET /en-US/splunkd/__raw/servicesNS/admin/search/data/ui/ui-tour?output_mode=json&count=-1&_=1707201325518 HTTP/1.1" 200 3787 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:35:26.197 +0000] "GET /en-US/splunkd/__raw/services/authentication/users/admin?output_mode=json&_=1707201325517 HTTP/1.1" 200 1717 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:35:26.450 +0000] "GET /en-US/splunkd/__raw/servicesNS/admin/-/apps/local?output_mode=json&sort_key=name&sort_dir=asc&search=visible%3Dtrue%20AND%20disabled%3D0&count=-1&_=1707201325520 HTTP/1.1" 200 1848 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 2ms
24.28.101.75 - admin [06/Feb/2024:06:35:26.457 +0000] "GET /en-US/splunkd/__raw/services/apps/local/search?output_mode=json&_=1707201325519 HTTP/1.1" 200 793 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 2ms
24.28.101.75 - admin [06/Feb/2024:06:35:26.458 +0000] "GET /en-US/splunkd/__raw/servicesNS/admin/user-prefs/data/user-prefs/general?output_mode=json&count=-1&_=1707201325521 HTTP/1.1" 200 689 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:35:26.466 +0000] "GET /en-US/splunkd/__raw/services/authentication/users/admin?output_mode=json&_=1707201325522 HTTP/1.1" 200 1717 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:35:26.675 +0000] "GET /en-US/splunkd/__raw/servicesNS/admin/-/data/ui/manager?output_mode=json&count=0&digest=1&_=1707201325523 HTTP/1.1" 200 10054 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 11ms
24.28.101.75 - admin [06/Feb/2024:06:35:26.691 +0000] "GET /en-US/splunkd/__raw/servicesNS/nobody/system/data/ui/global-banner/BANNER_MESSAGE_SINGLETON?output_mode=json&_=1707201325525 HTTP/1.1" 200 657 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:35:26.687 +0000] "GET /en-US/splunkd/__raw/services/configs/conf-web/settings?output_mode=json&_=1707201325524 HTTP/1.1" 200 2383 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 4ms
24.28.101.75 - admin [06/Feb/2024:06:35:26.691 +0000] "GET /en-US/splunkd/__raw/services/messages?output_mode=json&sort_key=timeCreated_epochSecs&sort_dir=desc&count=1000&_=1707201325526 HTTP/1.1" 200 600 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:35:27.032 +0000] "GET /en-US/splunkd/__raw/services/messages?output_mode=json&sort_key=timeCreated_epochSecs&sort_dir=desc&count=1000&_=1707201325527 HTTP/1.1" 200 600 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:35:27.042 +0000] "GET /en-US/splunkd/__raw/services/server/health/deployment/details?output_mode=json&_=1707201325528 HTTP/1.1" 200 401 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:35:27.278 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201325529 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
24.28.101.75 - admin [06/Feb/2024:06:35:37.516 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201325530 HTTP/1.1" 200 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:35:38.873 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201325530 HTTP/1.1" 200 4648 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 136ms
24.28.101.75 - admin [06/Feb/2024:06:35:39.567 +0000] "GET /en-US/splunkd/__raw/services/server/health/splunkd?output_mode=json&_=1707201325530 HTTP/1.1" 200 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 20ms
24.28.101.75 - admin [06/Feb/2024:06:35:39.665 +0000] "GET /en-US/splunkd/__raw/services/server/info/server-info?output_mode=json&_=1707201339287 HTTP/1.1" 200 1052 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:35:39.812 +0000] "GET /en-US/splunkd/__raw/services/authentication/users/admin?output_mode=json&_=1707201339288 HTTP/1.1" 200 1717 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:35:39.900 +0000] "GET /en-US/splunkd/__raw/servicesNS/admin/search/data/ui/ui-tour?output_mode=json&count=-1&_=1707201339289 HTTP/1.1" 200 3787 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:35:40.214 +0000] "GET /en-US/splunkd/__raw/services/apps/local/search?output_mode=json&_=1707201339290 HTTP/1.1" 200 795 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 1ms
24.28.101.75 - admin [06/Feb/2024:06:35:40.222 +0000] "GET /en-US/splunkd/__raw/servicesNS/admin/-/apps/local?output_mode=json&sort_key=name&sort_dir=asc&search=visible%3Dtrue%20AND%20disabled%3D0&count=-1&_=1707201339291 HTTP/1.1" 200 1848 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 2ms
24.28.101.75 - admin [06/Feb/2024:06:35:40.225 +0000] "GET /en-US/splunkd/__raw/servicesNS/admin/user-prefs/data/user-prefs/general?output_mode=json&count=-1&_=1707201339292 HTTP/1.1" 200 689 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - c193c16e6f7096975b700fd611084035 0ms
